,Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate
279,0 days 02:00:30.627000,LEC,16,108.428,46.0,3.0,,,0 days 00:00:34.427000,0 days 00:00:37.500000,0 days 00:00:36.501000,0 days 01:59:16.620000,0 days 01:59:54.120000,0 days 02:00:30.621000,154.0,197.0,188.0,200.0,False,HARD,17.0,True,Ferrari,0 days 01:58:42.199000,2025-05-18 14:06:16.114,24,5.0,False,,False,False
280,0 days 02:02:23.636000,LEC,16,113.009,47.0,3.0,,,0 days 00:00:37.412000,0 days 00:00:38.458000,0 days 00:00:37.139000,0 days 02:01:08.033000,0 days 02:01:46.491000,0 days 02:02:23.630000,153.0,162.0,231.0,178.0,False,HARD,18.0,True,Ferrari,0 days 02:00:30.627000,2025-05-18 14:08:04.542,4,5.0,False,,False,False
281,0 days 02:04:06.903000,LEC,16,103.267,48.0,3.0,,,0 days 00:00:30.228000,0 days 00:00:35.773000,0 days 00:00:37.266000,0 days 02:02:53.858000,0 days 02:03:29.631000,0 days 02:04:06.897000,196.0,234.0,187.0,258.0,False,HARD,19.0,True,Ferrari,0 days 02:02:23.636000,2025-05-18 14:09:57.551,4,4.0,False,,False,False
282,0 days 02:06:10.740000,LEC,16,123.837,49.0,3.0,,,0 days 00:00:37.732000,0 days 00:00:47.316000,0 days 00:00:38.789000,0 days 02:04:44.629000,0 days 02:05:31.945000,0 days 02:06:10.734000,161.0,185.0,207.0,175.0,False,HARD,20.0,True,Ferrari,0 days 02:04:06.903000,2025-05-18 14:11:40.818,4,4.0,False,,False,False
283,0 days 02:08:20.294000,LEC,16,129.554,50.0,3.0,,,0 days 00:00:38.112000,0 days 00:00:48.115000,0 days 00:00:43.327000,0 days 02:06:48.846000,0 days 02:07:36.961000,0 days 02:08:20.288000,112.0,169.0,220.0,124.0,False,HARD,21.0,True,Ferrari,0 days 02:06:10.740000,2025-05-18 14:13:44.655,4,4.0,False,,False,False
284,0 days 02:10:22.880000,LEC,16,122.586,51.0,3.0,,,0 days 00:00:39.328000,0 days 00:00:43.906000,0 days 00:00:39.352000,0 days 02:08:59.616000,0 days 02:09:43.522000,0 days 02:10:22.874000,120.0,212.0,237.0,232.0,False,HARD,22.0,True,Ferrari,0 days 02:08:20.294000,2025-05-18 14:15:54.209,4,4.0,False,,False,False
285,0 days 02:12:22.558000,LEC,16,119.678,52.0,3.0,,,0 days 00:00:37.942000,0 days 00:00:43.480000,0 days 00:00:38.256000,0 days 02:11:00.816000,0 days 02:11:44.296000,0 days 02:12:22.552000,135.0,160.0,233.0,217.0,False,HARD,23.0,True,Ferrari,0 days 02:10:22.880000,2025-05-18 14:17:56.795,4,4.0,False,,False,False
286,0 days 02:14:30.821000,LEC,16,128.263,53.0,3.0,,,0 days 00:00:37.117000,0 days 00:00:42.474000,0 days 00:00:48.672000,0 days 02:12:59.669000,0 days 02:13:42.143000,0 days 02:14:30.815000,128.0,199.0,282.0,85.0,False,HARD,24.0,True,Ferrari,0 days 02:12:22.558000,2025-05-18 14:19:56.473,41,4.0,False,,False,False
287,0 days 02:15:51.409000,LEC,16,80.588,54.0,3.0,,,0 days 00:00:25.967000,0 days 00:00:28.131000,0 days 00:00:26.490000,0 days 02:14:56.782000,0 days 02:15:24.913000,0 days 02:15:51.403000,220.0,259.0,280.0,291.0,False,HARD,25.0,True,Ferrari,0 days 02:14:30.821000,2025-05-18 14:22:04.736,1,4.0,False,,False,True
288,0 days 02:17:10.825000,LEC,16,79.416,55.0,3.0,,,0 days 00:00:25.185000,0 days 00:00:27.750000,0 days 00:00:26.481000,0 days 02:16:16.588000,0 days 02:16:44.338000,0 days 02:17:10.819000,223.0,260.0,279.0,292.0,True,HARD,26.0,True,Ferrari,0 days 02:15:51.409000,2025-05-18 14:23:25.324,1,4.0,False,,False,True
289,0 days 02:18:29.873000,LEC,16,79.048,56.0,3.0,,,0 days 00:00:25.013000,0 days 00:00:27.623000,0 days 00:00:26.412000,0 days 02:17:35.832000,0 days 02:18:03.455000,0 days 02:18:29.867000,221.0,259.0,278.0,292.0,True,HARD,27.0,True,Ferrari,0 days 02:17:10.825000,2025-05-18 14:24:44.740,1,4.0,False,,False,True
290,0 days 02:19:49.013000,LEC,16,79.14,57.0,3.0,,,0 days 00:00:24.862000,0 days 00:00:27.812000,0 days 00:00:26.466000,0 days 02:18:54.729000,0 days 02:19:22.541000,0 days 02:19:49.007000,222.0,259.0,280.0,291.0,False,HARD,28.0,True,Ferrari,0 days 02:18:29.873000,2025-05-18 14:26:03.788,1,4.0,False,,False,True
291,0 days 02:21:09.333000,LEC,16,80.32,58.0,3.0,,,0 days 00:00:25.439000,0 days 00:00:28.141000,0 days 00:00:26.740000,0 days 02:20:14.446000,0 days 02:20:42.587000,0 days 02:21:09.327000,221.0,257.0,280.0,291.0,False,HARD,29.0,True,Ferrari,0 days 02:19:49.013000,2025-05-18 14:27:22.928,1,4.0,False,,False,True
292,0 days 02:22:29.472000,LEC,16,80.139,59.0,3.0,,,0 days 00:00:25.538000,0 days 00:00:27.869000,0 days 00:00:26.732000,0 days 02:21:34.865000,0 days 02:22:02.734000,0 days 02:22:29.466000,216.0,257.0,281.0,287.0,False,HARD,30.0,True,Ferrari,0 days 02:21:09.333000,2025-05-18 14:28:43.248,1,4.0,False,,False,True
293,0 days 02:23:50.152000,LEC,16,80.68,60.0,3.0,,,0 days 00:00:25.899000,0 days 00:00:28.039000,0 days 00:00:26.742000,0 days 02:22:55.365000,0 days 02:23:23.404000,0 days 02:23:50.146000,218.0,253.0,279.0,288.0,False,HARD,31.0,True,Ferrari,0 days 02:22:29.472000,2025-05-18 14:30:03.387,1,4.0,False,,False,True
294,0 days 02:25:10.765000,LEC,16,80.613,61.0,3.0,,,0 days 00:00:25.710000,0 days 00:00:28.069000,0 days 00:00:26.834000,0 days 02:24:15.856000,0 days 02:24:43.925000,0 days 02:25:10.759000,219.0,255.0,280.0,289.0,False,HARD,32.0,True,Ferrari,0 days 02:23:50.152000,2025-05-18 14:31:24.067,1,5.0,False,,False,True
295,0 days 02:26:31.768000,LEC,16,81.003,62.0,3.0,,,0 days 00:00:25.720000,0 days 00:00:28.452000,0 days 00:00:26.831000,0 days 02:25:36.479000,0 days 02:26:04.931000,0 days 02:26:31.762000,215.0,255.0,277.0,286.0,False,HARD,33.0,True,Ferrari,0 days 02:25:10.765000,2025-05-18 14:32:44.680,1,5.0,False,,False,True
296,0 days 02:27:53.344000,LEC,16,81.576,63.0,3.0,,,0 days 00:00:25.910000,0 days 00:00:28.413000,0 days 00:00:27.253000,0 days 02:26:57.672000,0 days 02:27:26.085000,0 days 02:27:53.338000,218.0,253.0,278.0,287.0,False,HARD,34.0,True,Ferrari,0 days 02:26:31.768000,2025-05-18 14:34:05.683,1,6.0,False,,False,True
766,0 days 00:57:29.352000,HAM,44,,1.0,1.0,,,,0 days 00:00:29.791000,0 days 00:00:27.819000,,0 days 00:57:01.642000,0 days 00:57:29.573000,208.0,253.0,274.0,284.0,False,HARD,1.0,True,Ferrari,0 days 00:55:59.147000,2025-05-18 13:03:33.062,1,13.0,False,,False,False
767,0 days 00:58:52.414000,HAM,44,83.062,2.0,1.0,,,0 days 00:00:26.715000,0 days 00:00:28.983000,0 days 00:00:27.364000,0 days 00:57:56.059000,0 days 00:58:25.042000,0 days 00:58:52.406000,214.0,252.0,280.0,289.0,True,HARD,2.0,True,Ferrari,0 days 00:57:29.352000,2025-05-18 13:05:03.267,1,13.0,False,,False,True
768,0 days 01:00:14.494000,HAM,44,82.08,3.0,1.0,,,0 days 00:00:26.042000,0 days 00:00:28.655000,0 days 00:00:27.383000,0 days 00:59:18.448000,0 days 00:59:47.103000,0 days 01:00:14.486000,211.0,252.0,276.0,288.0,True,HARD,3.0,True,Ferrari,0 days 00:58:52.414000,2025-05-18 13:06:26.329,1,12.0,False,,False,True
769,0 days 01:01:35.724000,HAM,44,81.23,4.0,1.0,,,0 days 00:00:25.664000,0 days 00:00:28.489000,0 days 00:00:27.077000,0 days 01:00:40.150000,0 days 01:01:08.639000,0 days 01:01:35.716000,213.0,253.0,278.0,291.0,True,HARD,4.0,True,Ferrari,0 days 01:00:14.494000,2025-05-18 13:07:48.409,1,12.0,False,,False,True
770,0 days 01:02:57.163000,HAM,44,81.439,5.0,1.0,,,0 days 00:00:25.546000,0 days 00:00:28.574000,0 days 00:00:27.319000,0 days 01:02:01.262000,0 days 01:02:29.836000,0 days 01:02:57.155000,218.0,257.0,280.0,288.0,False,HARD,5.0,True,Ferrari,0 days 01:01:35.724000,2025-05-18 13:09:09.639,1,12.0,False,,False,True
771,0 days 01:04:18.812000,HAM,44,81.649,6.0,1.0,,,0 days 00:00:25.619000,0 days 00:00:28.675000,0 days 00:00:27.355000,0 days 01:03:22.774000,0 days 01:03:51.449000,0 days 01:04:18.804000,215.0,255.0,280.0,290.0,False,HARD,6.0,True,Ferrari,0 days 01:02:57.163000,2025-05-18 13:10:31.078,1,12.0,False,,False,True
772,0 days 01:05:40.762000,HAM,44,81.95,7.0,1.0,,,0 days 00:00:25.712000,0 days 00:00:28.681000,0 days 00:00:27.557000,0 days 01:04:44.516000,0 days 01:05:13.197000,0 days 01:05:40.754000,216.0,254.0,278.0,290.0,False,HARD,7.0,True,Ferrari,0 days 01:04:18.812000,2025-05-18 13:11:52.727,1,12.0,False,,False,True
773,0 days 01:07:03.180000,HAM,44,82.418,8.0,1.0,,,0 days 00:00:26.102000,0 days 00:00:28.751000,0 days 00:00:27.565000,0 days 01:06:06.856000,0 days 01:06:35.607000,0 days 01:07:03.172000,212.0,256.0,280.0,284.0,False,HARD,8.0,True,Ferrari,0 days 01:05:40.762000,2025-05-18 13:13:14.677,1,12.0,False,,False,True
774,0 days 01:08:25.088000,HAM,44,81.908,9.0,1.0,,,0 days 00:00:25.791000,0 days 00:00:28.703000,0 days 00:00:27.414000,0 days 01:07:28.963000,0 days 01:07:57.666000,0 days 01:08:25.080000,211.0,253.0,277.0,290.0,False,HARD,9.0,True,Ferrari,0 days 01:07:03.180000,2025-05-18 13:14:37.095,1,12.0,False,,False,True
775,0 days 01:09:47.138000,HAM,44,82.05,10.0,1.0,,,0 days 00:00:25.704000,0 days 00:00:28.739000,0 days 00:00:27.607000,0 days 01:08:50.784000,0 days 01:09:19.523000,0 days 01:09:47.130000,215.0,254.0,277.0,288.0,False,HARD,10.0,True,Ferrari,0 days 01:08:25.088000,2025-05-18 13:15:59.003,1,11.0,False,,False,True
776,0 days 01:11:09.689000,HAM,44,82.551,11.0,1.0,,,0 days 00:00:25.610000,0 days 00:00:29.069000,0 days 00:00:27.872000,0 days 01:10:12.740000,0 days 01:10:41.809000,0 days 01:11:09.681000,212.0,253.0,276.0,287.0,False,HARD,11.0,True,Ferrari,0 days 01:09:47.138000,2025-05-18 13:17:21.053,1,9.0,False,,False,True
777,0 days 01:12:32.806000,HAM,44,83.117,12.0,1.0,,,0 days 00:00:26.130000,0 days 00:00:29.185000,0 days 00:00:27.802000,0 days 01:11:35.811000,0 days 01:12:04.996000,0 days 01:12:32.798000,,252.0,276.0,290.0,False,HARD,12.0,True,Ferrari,0 days 01:11:09.689000,2025-05-18 13:18:43.604,1,8.0,False,,False,True
778,0 days 01:13:55.461000,HAM,44,82.655,13.0,1.0,,,0 days 00:00:25.980000,0 days 00:00:28.973000,0 days 00:00:27.702000,0 days 01:12:58.778000,0 days 01:13:27.751000,0 days 01:13:55.453000,,254.0,277.0,291.0,False,HARD,13.0,True,Ferrari,0 days 01:12:32.806000,2025-05-18 13:20:06.721,1,8.0,False,,False,True
779,0 days 01:15:18.072000,HAM,44,82.611,14.0,1.0,,,0 days 00:00:25.903000,0 days 00:00:29.028000,0 days 00:00:27.680000,0 days 01:14:21.356000,0 days 01:14:50.384000,0 days 01:15:18.064000,216.0,254.0,276.0,294.0,False,HARD,14.0,True,Ferrari,0 days 01:13:55.461000,2025-05-18 13:21:29.376,1,6.0,False,,False,True
780,0 days 01:16:40.263000,HAM,44,82.191,15.0,1.0,,,0 days 00:00:25.674000,0 days 00:00:28.973000,0 days 00:00:27.544000,0 days 01:15:43.738000,0 days 01:16:12.711000,0 days 01:16:40.255000,212.0,254.0,277.0,292.0,False,HARD,15.0,True,Ferrari,0 days 01:15:18.072000,2025-05-18 13:22:51.987,1,6.0,False,,False,True
781,0 days 01:18:02.818000,HAM,44,82.555,16.0,1.0,,,0 days 00:00:26.098000,0 days 00:00:28.985000,0 days 00:00:27.472000,0 days 01:17:06.353000,0 days 01:17:35.338000,0 days 01:18:02.810000,214.0,251.0,278.0,291.0,False,HARD,16.0,True,Ferrari,0 days 01:16:40.263000,2025-05-18 13:24:14.178,1,6.0,False,,False,True
782,0 days 01:19:25.038000,HAM,44,82.22,17.0,1.0,,,0 days 00:00:25.820000,0 days 00:00:28.758000,0 days 00:00:27.642000,0 days 01:18:28.630000,0 days 01:18:57.388000,0 days 01:19:25.030000,213.0,255.0,277.0,291.0,False,HARD,17.0,True,Ferrari,0 days 01:18:02.818000,2025-05-18 13:25:36.733,1,6.0,False,,False,True
783,0 days 01:20:47.416000,HAM,44,82.378,18.0,1.0,,,0 days 00:00:25.850000,0 days 00:00:28.932000,0 days 00:00:27.596000,0 days 01:19:50.880000,0 days 01:20:19.812000,0 days 01:20:47.408000,214.0,255.0,276.0,291.0,False,HARD,18.0,True,Ferrari,0 days 01:19:25.038000,2025-05-18 13:26:58.953,1,6.0,False,,False,True
784,0 days 01:22:09.613000,HAM,44,82.197,19.0,1.0,,,0 days 00:00:25.854000,0 days 00:00:28.859000,0 days 00:00:27.484000,0 days 01:21:13.262000,0 days 01:21:42.121000,0 days 01:22:09.605000,215.0,256.0,278.0,293.0,False,HARD,19.0,True,Ferrari,0 days 01:20:47.416000,2025-05-18 13:28:21.331,1,6.0,False,,False,True
785,0 days 01:23:32.273000,HAM,44,82.66,20.0,1.0,,,0 days 00:00:26.167000,0 days 00:00:28.916000,0 days 00:00:27.577000,0 days 01:22:35.772000,0 days 01:23:04.688000,0 days 01:23:32.265000,214.0,255.0,278.0,294.0,False,HARD,20.0,True,Ferrari,0 days 01:22:09.613000,2025-05-18 13:29:43.528,1,6.0,False,,False,True
786,0 days 01:24:54.871000,HAM,44,82.598,21.0,1.0,,,0 days 00:00:26.070000,0 days 00:00:28.929000,0 days 00:00:27.599000,0 days 01:23:58.335000,0 days 01:24:27.264000,0 days 01:24:54.863000,212.0,256.0,276.0,288.0,False,HARD,21.0,True,Ferrari,0 days 01:23:32.273000,2025-05-18 13:31:06.188,1,6.0,False,,False,True
787,0 days 01:26:17.275000,HAM,44,82.404,22.0,1.0,,,0 days 00:00:25.857000,0 days 00:00:28.946000,0 days 00:00:27.601000,0 days 01:25:20.720000,0 days 01:25:49.666000,0 days 01:26:17.267000,213.0,253.0,276.0,289.0,False,HARD,22.0,True,Ferrari,0 days 01:24:54.871000,2025-05-18 13:32:28.786,1,6.0,False,,False,True
788,0 days 01:27:39.503000,HAM,44,82.228,23.0,1.0,,,0 days 00:00:25.782000,0 days 00:00:28.929000,0 days 00:00:27.517000,0 days 01:26:43.049000,0 days 01:27:11.978000,0 days 01:27:39.495000,,254.0,277.0,294.0,False,HARD,23.0,True,Ferrari,0 days 01:26:17.275000,2025-05-18 13:33:51.190,1,6.0,False,,False,True
789,0 days 01:29:01.773000,HAM,44,82.27,24.0,1.0,,,0 days 00:00:25.938000,0 days 00:00:28.799000,0 days 00:00:27.533000,0 days 01:28:05.433000,0 days 01:28:34.232000,0 days 01:29:01.765000,214.0,257.0,280.0,296.0,False,HARD,24.0,True,Ferrari,0 days 01:27:39.503000,2025-05-18 13:35:13.418,1,6.0,False,,False,True
790,0 days 01:30:24.337000,HAM,44,82.564,25.0,1.0,,,0 days 00:00:26.205000,0 days 00:00:28.888000,0 days 00:00:27.471000,0 days 01:29:27.970000,0 days 01:29:56.858000,0 days 01:30:24.329000,213.0,255.0,278.0,294.0,False,HARD,25.0,True,Ferrari,0 days 01:29:01.773000,2025-05-18 13:36:35.688,1,6.0,False,,False,True
791,0 days 01:31:47.183000,HAM,44,82.846,26.0,1.0,,,0 days 00:00:26.233000,0 days 00:00:29.043000,0 days 00:00:27.570000,0 days 01:30:50.562000,0 days 01:31:19.605000,0 days 01:31:47.175000,215.0,255.0,278.0,295.0,False,HARD,26.0,True,Ferrari,0 days 01:30:24.337000,2025-05-18 13:37:58.252,1,7.0,False,,False,True
792,0 days 01:33:09.336000,HAM,44,82.153,27.0,1.0,,,0 days 00:00:25.743000,0 days 00:00:28.965000,0 days 00:00:27.445000,0 days 01:32:12.918000,0 days 01:32:41.883000,0 days 01:33:09.328000,214.0,255.0,280.0,296.0,False,HARD,27.0,True,Ferrari,0 days 01:31:47.183000,2025-05-18 13:39:21.098,1,7.0,False,,False,True
793,0 days 01:34:31.933000,HAM,44,82.597,28.0,1.0,,,0 days 00:00:25.882000,0 days 00:00:29.049000,0 days 00:00:27.666000,0 days 01:33:35.210000,0 days 01:34:04.259000,0 days 01:34:31.925000,213.0,254.0,276.0,290.0,False,HARD,28.0,True,Ferrari,0 days 01:33:09.336000,2025-05-18 13:40:43.251,1,7.0,False,,False,True
794,0 days 01:36:17.481000,HAM,44,105.548,29.0,1.0,,0 days 01:36:13.018000,0 days 00:00:25.858000,0 days 00:00:39.891000,0 days 00:00:39.799000,0 days 01:34:57.783000,0 days 01:35:37.674000,0 days 01:36:17.473000,212.0,177.0,,188.0,False,HARD,29.0,True,Ferrari,0 days 01:34:31.933000,2025-05-18 13:42:05.848,126,7.0,False,,False,False
795,0 days 01:38:34.249000,HAM,44,136.768,30.0,2.0,0 days 01:36:43.056000,,0 days 00:00:56.351000,0 days 00:00:42.610000,0 days 00:00:37.807000,0 days 01:37:13.824000,0 days 01:37:56.434000,0 days 01:38:34.241000,153.0,182.0,245.0,154.0,False,MEDIUM,1.0,True,Ferrari,0 days 01:36:17.481000,2025-05-18 13:43:51.396,67,7.0,False,,False,False
796,0 days 01:39:55.420000,HAM,44,81.171,31.0,2.0,,,0 days 00:00:26.332000,0 days 00:00:28.131000,0 days 00:00:26.708000,0 days 01:39:00.573000,0 days 01:39:28.704000,0 days 01:39:55.412000,216.0,256.0,276.0,290.0,True,MEDIUM,2.0,True,Ferrari,0 days 01:38:34.249000,2025-05-18 13:46:08.164,71,7.0,False,,False,False
797,0 days 01:41:17.018000,HAM,44,81.598,32.0,2.0,,,0 days 00:00:26.045000,0 days 00:00:28.603000,0 days 00:00:26.950000,0 days 01:40:21.457000,0 days 01:40:50.060000,0 days 01:41:17.010000,213.0,257.0,276.0,288.0,False,MEDIUM,3.0,True,Ferrari,0 days 01:39:55.420000,2025-05-18 13:47:29.335,1,7.0,False,,False,True
798,0 days 01:42:37.102000,HAM,44,80.084,33.0,2.0,,,0 days 00:00:25.621000,0 days 00:00:27.912000,0 days 00:00:26.551000,0 days 01:41:42.631000,0 days 01:42:10.543000,0 days 01:42:37.094000,219.0,258.0,281.0,294.0,True,MEDIUM,4.0,True,Ferrari,0 days 01:41:17.018000,2025-05-18 13:48:50.933,1,7.0,False,,False,True
799,0 days 01:43:56.575000,HAM,44,79.473,34.0,2.0,,,0 days 00:00:24.940000,0 days 00:00:27.886000,0 days 00:00:26.647000,0 days 01:43:02.034000,0 days 01:43:29.920000,0 days 01:43:56.567000,217.0,256.0,280.0,289.0,True,MEDIUM,5.0,True,Ferrari,0 days 01:42:37.102000,2025-05-18 13:50:11.017,1,6.0,False,,False,True
800,0 days 01:45:16.857000,HAM,44,80.282,35.0,2.0,,,0 days 00:00:25.347000,0 days 00:00:28.170000,0 days 00:00:26.765000,0 days 01:44:21.914000,0 days 01:44:50.084000,0 days 01:45:16.849000,216.0,255.0,280.0,291.0,False,MEDIUM,6.0,True,Ferrari,0 days 01:43:56.575000,2025-05-18 13:51:30.490,1,6.0,False,,False,True
801,0 days 01:46:37.061000,HAM,44,80.204,36.0,2.0,,,0 days 00:00:25.015000,0 days 00:00:28.184000,0 days 00:00:27.005000,0 days 01:45:41.864000,0 days 01:46:10.048000,0 days 01:46:37.053000,,254.0,273.0,288.0,False,MEDIUM,7.0,True,Ferrari,0 days 01:45:16.857000,2025-05-18 13:52:50.772,1,5.0,False,,False,True
802,0 days 01:47:58.284000,HAM,44,81.223,37.0,2.0,,,0 days 00:00:26.112000,0 days 00:00:28.201000,0 days 00:00:26.910000,0 days 01:47:03.165000,0 days 01:47:31.366000,0 days 01:47:58.276000,217.0,256.0,276.0,287.0,False,MEDIUM,8.0,True,Ferrari,0 days 01:46:37.061000,2025-05-18 13:54:10.976,1,5.0,False,,False,True
803,0 days 01:49:19.109000,HAM,44,80.825,38.0,2.0,,,0 days 00:00:25.826000,0 days 00:00:28.164000,0 days 00:00:26.835000,0 days 01:48:24.102000,0 days 01:48:52.266000,0 days 01:49:19.101000,218.0,258.0,276.0,288.0,False,MEDIUM,9.0,True,Ferrari,0 days 01:47:58.284000,2025-05-18 13:55:32.199,1,5.0,False,,False,True
804,0 days 01:50:40.023000,HAM,44,80.914,39.0,2.0,,,0 days 00:00:25.949000,0 days 00:00:27.995000,0 days 00:00:26.970000,0 days 01:49:45.050000,0 days 01:50:13.045000,0 days 01:50:40.015000,,258.0,275.0,286.0,False,MEDIUM,10.0,True,Ferrari,0 days 01:49:19.109000,2025-05-18 13:56:53.024,1,5.0,False,,False,True
805,0 days 01:52:00.277000,HAM,44,80.254,40.0,2.0,,,0 days 00:00:25.728000,0 days 00:00:27.829000,0 days 00:00:26.697000,0 days 01:51:05.743000,0 days 01:51:33.572000,0 days 01:52:00.269000,219.0,257.0,275.0,287.0,False,MEDIUM,11.0,True,Ferrari,0 days 01:50:40.023000,2025-05-18 13:58:13.938,1,5.0,False,,False,True
806,0 days 01:53:20.510000,HAM,44,80.233,41.0,2.0,,,0 days 00:00:25.505000,0 days 00:00:27.911000,0 days 00:00:26.817000,0 days 01:52:25.774000,0 days 01:52:53.685000,0 days 01:53:20.502000,220.0,257.0,276.0,289.0,False,MEDIUM,12.0,True,Ferrari,0 days 01:52:00.277000,2025-05-18 13:59:34.192,1,5.0,False,,False,True
807,0 days 01:54:40.768000,HAM,44,80.258,42.0,2.0,,,0 days 00:00:25.592000,0 days 00:00:27.958000,0 days 00:00:26.708000,0 days 01:53:46.094000,0 days 01:54:14.052000,0 days 01:54:40.760000,218.0,256.0,277.0,288.0,False,MEDIUM,13.0,True,Ferrari,0 days 01:53:20.510000,2025-05-18 14:00:54.425,1,5.0,False,,False,True
808,0 days 01:56:00.584000,HAM,44,79.816,43.0,2.0,,,0 days 00:00:25.278000,0 days 00:00:27.801000,0 days 00:00:26.737000,0 days 01:55:06.038000,0 days 01:55:33.839000,0 days 01:56:00.576000,221.0,260.0,277.0,293.0,False,MEDIUM,14.0,True,Ferrari,0 days 01:54:40.768000,2025-05-18 14:02:14.683,1,5.0,False,,False,True
809,0 days 01:57:20.617000,HAM,44,80.033,44.0,2.0,,,0 days 00:00:25.390000,0 days 00:00:27.773000,0 days 00:00:26.870000,0 days 01:56:25.966000,0 days 01:56:53.739000,0 days 01:57:20.609000,222.0,260.0,274.0,292.0,False,MEDIUM,15.0,True,Ferrari,0 days 01:56:00.584000,2025-05-18 14:03:34.499,1,5.0,False,,False,True
810,0 days 01:58:40.384000,HAM,44,79.767,45.0,2.0,,,0 days 00:00:25.424000,0 days 00:00:27.720000,0 days 00:00:26.623000,0 days 01:57:46.033000,0 days 01:58:13.753000,0 days 01:58:40.376000,220.0,260.0,275.0,292.0,False,MEDIUM,16.0,True,Ferrari,0 days 01:57:20.617000,2025-05-18 14:04:54.532,12,5.0,False,,False,True
811,0 days 02:00:31.939000,HAM,44,111.555,46.0,2.0,,0 days 02:00:27.594000,0 days 00:00:33.654000,0 days 00:00:38.119000,0 days 00:00:39.782000,0 days 01:59:14.030000,0 days 01:59:52.149000,0 days 02:00:31.931000,177.0,184.0,,239.0,False,MEDIUM,17.0,True,Ferrari,0 days 01:58:40.384000,2025-05-18 14:06:14.299,24,6.0,False,,False,False
812,0 days 02:02:43.557000,HAM,44,131.618,47.0,3.0,0 days 02:00:57.562000,,0 days 00:00:56.694000,0 days 00:00:39.033000,0 days 00:00:35.891000,0 days 02:01:28.625000,0 days 02:02:07.658000,0 days 02:02:43.549000,95.0,169.0,264.0,230.0,False,HARD,1.0,True,Ferrari,0 days 02:00:31.939000,2025-05-18 14:08:05.854,4,7.0,False,,False,False
813,0 days 02:04:23.155000,HAM,44,99.598,48.0,3.0,,,0 days 00:00:29.831000,0 days 00:00:37.836000,0 days 00:00:31.931000,0 days 02:03:13.380000,0 days 02:03:51.216000,0 days 02:04:23.147000,208.0,176.0,247.0,229.0,False,HARD,2.0,True,Ferrari,0 days 02:02:43.557000,2025-05-18 14:10:17.472,4,7.0,False,,False,False
814,0 days 02:06:13.826000,HAM,44,110.671,49.0,3.0,,,0 days 00:00:30.208000,0 days 00:00:42.080000,0 days 00:00:38.383000,0 days 02:04:53.355000,0 days 02:05:35.435000,0 days 02:06:13.818000,180.0,171.0,168.0,239.0,False,HARD,3.0,True,Ferrari,0 days 02:04:23.155000,2025-05-18 14:11:57.070,4,7.0,False,,False,False
815,0 days 02:08:23.987000,HAM,44,130.161,50.0,3.0,,,0 days 00:00:38.123000,0 days 00:00:47.945000,0 days 00:00:44.093000,0 days 02:06:51.941000,0 days 02:07:39.886000,0 days 02:08:23.979000,119.0,173.0,201.0,106.0,False,HARD,4.0,True,Ferrari,0 days 02:06:13.826000,2025-05-18 14:13:47.741,4,7.0,False,,False,False
816,0 days 02:10:27.274000,HAM,44,123.287,51.0,3.0,,,0 days 00:00:38.448000,0 days 00:00:44.384000,0 days 00:00:40.455000,0 days 02:09:02.427000,0 days 02:09:46.811000,0 days 02:10:27.266000,162.0,145.0,231.0,182.0,False,HARD,5.0,True,Ferrari,0 days 02:08:23.987000,2025-05-18 14:15:57.902,4,7.0,False,,False,False
817,0 days 02:12:25.867000,HAM,44,118.593,52.0,3.0,,,0 days 00:00:36.105000,0 days 00:00:42.872000,0 days 00:00:39.616000,0 days 02:11:03.371000,0 days 02:11:46.243000,0 days 02:12:25.859000,98.0,158.0,232.0,186.0,False,HARD,6.0,True,Ferrari,0 days 02:10:27.274000,2025-05-18 14:18:01.189,4,7.0,False,,False,False
818,0 days 02:14:31.909000,HAM,44,126.042,53.0,3.0,,,0 days 00:00:36.639000,0 days 00:00:41.528000,0 days 00:00:47.875000,0 days 02:13:02.498000,0 days 02:13:44.026000,0 days 02:14:31.901000,91.0,188.0,285.0,70.0,False,HARD,7.0,True,Ferrari,0 days 02:12:25.867000,2025-05-18 14:19:59.782,41,7.0,False,,False,False
819,0 days 02:15:53.459000,HAM,44,81.55,54.0,3.0,,,0 days 00:00:26.107000,0 days 00:00:28.617000,0 days 00:00:26.826000,0 days 02:14:58.008000,0 days 02:15:26.625000,0 days 02:15:53.451000,220.0,258.0,281.0,292.0,False,HARD,8.0,True,Ferrari,0 days 02:14:31.909000,2025-05-18 14:22:05.824,1,7.0,False,,False,True
820,0 days 02:17:13.190000,HAM,44,79.731,55.0,3.0,,,0 days 00:00:25.398000,0 days 00:00:27.743000,0 days 00:00:26.590000,0 days 02:16:18.849000,0 days 02:16:46.592000,0 days 02:17:13.182000,222.0,259.0,284.0,291.0,False,HARD,9.0,True,Ferrari,0 days 02:15:53.459000,2025-05-18 14:23:27.374,1,7.0,False,,False,True
