"","Arima","Base_Model","Extension_1","Extension_2"
"1",0.61258810961387,0.357579542613584,0.354852513108744,0.385655402315548
"2",0.727072232613752,0.672525664718013,0.692486612120249,0.669606085505808
"3",0.180274051870712,0.138690302122981,0.140125972354556,0.162533061166308
