,Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate
89,0 days 01:51:15.553000,LEC,16,,33.0,3.0,0 days 01:49:00.041000,,0 days 00:01:01.227000,0 days 00:01:01.565000,0 days 00:00:35.278000,0 days 01:49:38.798000,0 days 01:50:40.334000,0 days 01:51:15.626000,187.0,170.0,149.0,219.0,False,HARD,1.0,True,Ferrari,0 days 01:48:37.478000,2025-04-13 15:56:51.745,4,3.0,False,,False,False
90,0 days 01:53:35.264000,LEC,16,139.711,34.0,3.0,,,0 days 00:00:43.895000,0 days 00:01:01.616000,0 days 00:00:34.200000,0 days 01:51:59.432000,0 days 01:53:01.048000,0 days 01:53:35.248000,202.0,146.0,206.0,255.0,False,HARD,2.0,True,Ferrari,0 days 01:51:15.553000,2025-04-13 15:59:29.820,4,3.0,False,,False,False
91,0 days 01:56:00.842000,LEC,16,145.578,35.0,3.0,,,0 days 00:00:42.810000,0 days 00:01:00.946000,0 days 00:00:41.822000,0 days 01:54:18.058000,0 days 01:55:19.004000,0 days 01:56:00.826000,136.0,183.0,282.0,106.0,False,HARD,3.0,True,Ferrari,0 days 01:53:35.264000,2025-04-13 16:01:49.531,41,3.0,False,,False,False
92,0 days 01:57:36.974000,LEC,16,96.132,36.0,3.0,,,0 days 00:00:31.175000,0 days 00:00:41.388000,0 days 00:00:23.569000,0 days 01:56:32.001000,0 days 01:57:13.389000,0 days 01:57:36.958000,230.0,260.0,284.0,302.0,True,HARD,4.0,True,Ferrari,0 days 01:56:00.842000,2025-04-13 16:04:15.109,1,3.0,False,,False,True
93,0 days 01:59:13.298000,LEC,16,96.324,37.0,3.0,,,0 days 00:00:30.795000,0 days 00:00:41.870000,0 days 00:00:23.659000,0 days 01:58:07.753000,0 days 01:58:49.623000,0 days 01:59:13.282000,232.0,253.0,283.0,301.0,False,HARD,5.0,True,Ferrari,0 days 01:57:36.974000,2025-04-13 16:05:51.241,1,3.0,False,,False,True
94,0 days 02:00:49.440000,LEC,16,96.142,38.0,3.0,,,0 days 00:00:30.853000,0 days 00:00:41.566000,0 days 00:00:23.723000,0 days 01:59:44.135000,0 days 02:00:25.701000,0 days 02:00:49.424000,230.0,258.0,283.0,295.0,False,HARD,6.0,True,Ferrari,0 days 01:59:13.298000,2025-04-13 16:07:27.565,1,3.0,True,TRACK LIMITS AT TURN 13 LAP 38 ,False,True
95,0 days 02:02:25.638000,LEC,16,96.198,39.0,3.0,,,0 days 00:00:30.894000,0 days 00:00:41.559000,0 days 00:00:23.745000,0 days 02:01:20.318000,0 days 02:02:01.877000,0 days 02:02:25.622000,232.0,260.0,281.0,299.0,False,HARD,7.0,True,Ferrari,0 days 02:00:49.440000,2025-04-13 16:09:03.707,1,3.0,False,,False,True
96,0 days 02:04:01.918000,LEC,16,96.28,40.0,3.0,,,0 days 00:00:30.873000,0 days 00:00:41.741000,0 days 00:00:23.666000,0 days 02:02:56.495000,0 days 02:03:38.236000,0 days 02:04:01.902000,234.0,261.0,283.0,,False,HARD,8.0,True,Ferrari,0 days 02:02:25.638000,2025-04-13 16:10:39.905,1,3.0,False,,False,True
97,0 days 02:05:38.411000,LEC,16,96.493,41.0,3.0,,,0 days 00:00:30.927000,0 days 00:00:41.766000,0 days 00:00:23.800000,0 days 02:04:32.829000,0 days 02:05:14.595000,0 days 02:05:38.395000,233.0,260.0,282.0,301.0,False,HARD,9.0,True,Ferrari,0 days 02:04:01.918000,2025-04-13 16:12:16.185,1,3.0,False,,False,True
98,0 days 02:07:14.715000,LEC,16,96.304,42.0,3.0,,,0 days 00:00:30.919000,0 days 00:00:41.570000,0 days 00:00:23.815000,0 days 02:06:09.314000,0 days 02:06:50.884000,0 days 02:07:14.699000,235.0,265.0,284.0,303.0,False,HARD,10.0,True,Ferrari,0 days 02:05:38.411000,2025-04-13 16:13:52.678,1,3.0,False,,False,True
