,Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate
268,0 days 01:29:13.436000,NOR,4,96.638,21.0,1.0,,,0 days 00:00:28.789000,0 days 00:00:40.767000,0 days 00:00:27.082000,0 days 01:28:05.644000,0 days 01:28:46.411000,0 days 01:29:13.493000,285.0,258.0,251.0,,True,MEDIUM,21.0,True,McLaren,0 days 01:27:36.798000,2025-10-05 12:36:11.261,1,2.0,False,,False,True
269,0 days 01:30:50.124000,NOR,4,96.688,22.0,1.0,,,0 days 00:00:28.811000,0 days 00:00:40.847000,0 days 00:00:27.030000,0 days 01:29:42.304000,0 days 01:30:23.151000,0 days 01:30:50.181000,284.0,259.0,251.0,280.0,False,MEDIUM,22.0,True,McLaren,0 days 01:29:13.436000,2025-10-05 12:37:47.899,1,2.0,False,,False,True
270,0 days 01:32:26.934000,NOR,4,96.81,23.0,1.0,,,0 days 00:00:28.731000,0 days 00:00:40.966000,0 days 00:00:27.113000,0 days 01:31:18.912000,0 days 01:31:59.878000,0 days 01:32:26.991000,286.0,259.0,250.0,,False,MEDIUM,23.0,True,McLaren,0 days 01:30:50.124000,2025-10-05 12:39:24.587,1,2.0,False,,False,True
271,0 days 01:34:03.893000,NOR,4,96.959,24.0,1.0,,,0 days 00:00:28.829000,0 days 00:00:40.953000,0 days 00:00:27.177000,0 days 01:32:55.820000,0 days 01:33:36.773000,0 days 01:34:03.950000,284.0,259.0,250.0,281.0,False,MEDIUM,24.0,True,McLaren,0 days 01:32:26.934000,2025-10-05 12:41:01.397,1,2.0,False,,False,True
272,0 days 01:35:41.046000,NOR,4,97.153,25.0,1.0,,,0 days 00:00:28.853000,0 days 00:00:40.958000,0 days 00:00:27.342000,0 days 01:34:32.803000,0 days 01:35:13.761000,0 days 01:35:41.103000,,259.0,250.0,280.0,False,MEDIUM,25.0,True,McLaren,0 days 01:34:03.893000,2025-10-05 12:42:38.356,1,2.0,False,,False,True
273,0 days 01:37:23.751000,NOR,4,102.705,26.0,1.0,,0 days 01:37:17.996000,0 days 00:00:28.768000,0 days 00:00:40.955000,0 days 00:00:32.982000,0 days 01:36:09.871000,0 days 01:36:50.826000,0 days 01:37:23.808000,286.0,261.0,,279.0,False,MEDIUM,26.0,True,McLaren,0 days 01:35:41.046000,2025-10-05 12:44:15.509,1,2.0,False,,False,False
274,0 days 01:39:15.697000,NOR,4,111.946,27.0,2.0,0 days 01:37:41.203000,,0 days 00:00:44.640000,0 days 00:00:40.277000,0 days 00:00:27.029000,0 days 01:38:08.448000,0 days 01:38:48.725000,0 days 01:39:15.754000,284.0,258.0,250.0,,False,HARD,1.0,True,McLaren,0 days 01:37:23.751000,2025-10-05 12:45:58.214,1,4.0,False,,False,False
275,0 days 01:40:51.320000,NOR,4,95.623,28.0,2.0,,,0 days 00:00:28.469000,0 days 00:00:40.198000,0 days 00:00:26.956000,0 days 01:39:44.223000,0 days 01:40:24.421000,0 days 01:40:51.377000,282.0,257.0,252.0,280.0,True,HARD,2.0,True,McLaren,0 days 01:39:15.697000,2025-10-05 12:47:50.160,1,3.0,False,,False,True
276,0 days 01:42:27.017000,NOR,4,95.697,29.0,2.0,,,0 days 00:00:28.462000,0 days 00:00:40.318000,0 days 00:00:26.917000,0 days 01:41:19.839000,0 days 01:42:00.157000,0 days 01:42:27.074000,284.0,258.0,252.0,,False,HARD,3.0,True,McLaren,0 days 01:40:51.320000,2025-10-05 12:49:25.783,1,3.0,False,,False,True
277,0 days 01:44:02.782000,NOR,4,95.765,30.0,2.0,,,0 days 00:00:28.525000,0 days 00:00:40.299000,0 days 00:00:26.941000,0 days 01:42:55.599000,0 days 01:43:35.898000,0 days 01:44:02.839000,279.0,258.0,252.0,281.0,False,HARD,4.0,True,McLaren,0 days 01:42:27.017000,2025-10-05 12:51:01.480,1,3.0,False,,False,True
278,0 days 01:45:38.503000,NOR,4,95.721,31.0,2.0,,,0 days 00:00:28.535000,0 days 00:00:40.317000,0 days 00:00:26.869000,0 days 01:44:31.374000,0 days 01:45:11.691000,0 days 01:45:38.560000,284.0,256.0,253.0,,False,HARD,5.0,True,McLaren,0 days 01:44:02.782000,2025-10-05 12:52:37.245,1,3.0,False,,False,True
279,0 days 01:47:14.139000,NOR,4,95.636,32.0,2.0,,,0 days 00:00:28.407000,0 days 00:00:40.330000,0 days 00:00:26.899000,0 days 01:46:06.967000,0 days 01:46:47.297000,0 days 01:47:14.196000,283.0,259.0,252.0,282.0,False,HARD,6.0,True,McLaren,0 days 01:45:38.503000,2025-10-05 12:54:12.966,1,3.0,False,,False,True
280,0 days 01:48:49.848000,NOR,4,95.709,33.0,2.0,,,0 days 00:00:28.451000,0 days 00:00:40.299000,0 days 00:00:26.959000,0 days 01:47:42.647000,0 days 01:48:22.946000,0 days 01:48:49.905000,285.0,258.0,252.0,281.0,False,HARD,7.0,True,McLaren,0 days 01:47:14.139000,2025-10-05 12:55:48.602,1,3.0,False,,False,True
281,0 days 01:50:25.695000,NOR,4,95.847,34.0,2.0,,,0 days 00:00:28.454000,0 days 00:00:40.303000,0 days 00:00:27.090000,0 days 01:49:18.359000,0 days 01:49:58.662000,0 days 01:50:25.752000,,258.0,252.0,,False,HARD,8.0,True,McLaren,0 days 01:48:49.848000,2025-10-05 12:57:24.311,1,3.0,False,,False,True
282,0 days 01:52:01.682000,NOR,4,95.987,35.0,2.0,,,0 days 00:00:28.440000,0 days 00:00:40.500000,0 days 00:00:27.047000,0 days 01:50:54.192000,0 days 01:51:34.692000,0 days 01:52:01.739000,286.0,260.0,253.0,283.0,False,HARD,9.0,True,McLaren,0 days 01:50:25.695000,2025-10-05 12:59:00.158,1,3.0,False,,False,True
283,0 days 01:53:37.237000,NOR,4,95.555,36.0,2.0,,,0 days 00:00:28.369000,0 days 00:00:40.211000,0 days 00:00:26.975000,0 days 01:52:30.108000,0 days 01:53:10.319000,0 days 01:53:37.294000,285.0,258.0,253.0,281.0,True,HARD,10.0,True,McLaren,0 days 01:52:01.682000,2025-10-05 13:00:36.145,1,3.0,False,,False,True
284,0 days 01:55:13.233000,NOR,4,95.996,37.0,2.0,,,0 days 00:00:28.472000,0 days 00:00:40.505000,0 days 00:00:27.019000,0 days 01:54:05.766000,0 days 01:54:46.271000,0 days 01:55:13.290000,288.0,260.0,253.0,283.0,False,HARD,11.0,True,McLaren,0 days 01:53:37.237000,2025-10-05 13:02:11.700,1,3.0,False,,False,True
285,0 days 01:56:49.233000,NOR,4,96.0,38.0,2.0,,,0 days 00:00:28.497000,0 days 00:00:40.443000,0 days 00:00:27.060000,0 days 01:55:41.787000,0 days 01:56:22.230000,0 days 01:56:49.290000,287.0,260.0,253.0,284.0,False,HARD,12.0,True,McLaren,0 days 01:55:13.233000,2025-10-05 13:03:47.696,1,3.0,False,,False,True
286,0 days 01:58:25.159000,NOR,4,95.926,39.0,2.0,,,0 days 00:00:28.449000,0 days 00:00:40.552000,0 days 00:00:26.925000,0 days 01:57:17.739000,0 days 01:57:58.291000,0 days 01:58:25.216000,288.0,262.0,252.0,282.0,False,HARD,13.0,True,McLaren,0 days 01:56:49.233000,2025-10-05 13:05:23.696,1,3.0,False,,False,True
287,0 days 02:00:01.420000,NOR,4,96.261,40.0,2.0,,,0 days 00:00:28.500000,0 days 00:00:40.597000,0 days 00:00:27.164000,0 days 01:58:53.716000,0 days 01:59:34.313000,0 days 02:00:01.477000,,261.0,252.0,284.0,False,HARD,14.0,True,McLaren,0 days 01:58:25.159000,2025-10-05 13:06:59.622,1,3.0,False,,False,True
288,0 days 02:01:38.480000,NOR,4,97.06,41.0,2.0,,,0 days 00:00:28.611000,0 days 00:00:40.577000,0 days 00:00:27.872000,0 days 02:00:30.088000,0 days 02:01:10.665000,0 days 02:01:38.537000,,262.0,249.0,282.0,False,HARD,15.0,True,McLaren,0 days 02:00:01.420000,2025-10-05 13:08:35.883,1,3.0,False,,False,True
289,0 days 02:03:15.111000,NOR,4,96.631,42.0,2.0,,,0 days 00:00:28.740000,0 days 00:00:40.803000,0 days 00:00:27.088000,0 days 02:02:07.277000,0 days 02:02:48.080000,0 days 02:03:15.168000,,260.0,252.0,281.0,False,HARD,16.0,True,McLaren,0 days 02:01:38.480000,2025-10-05 13:10:12.943,1,3.0,False,,False,True
290,0 days 02:04:51.744000,NOR,4,96.633,43.0,2.0,,,0 days 00:00:28.463000,0 days 00:00:40.906000,0 days 00:00:27.264000,0 days 02:03:43.631000,0 days 02:04:24.537000,0 days 02:04:51.801000,,262.0,253.0,282.0,False,HARD,17.0,True,McLaren,0 days 02:03:15.111000,2025-10-05 13:11:49.574,1,3.0,False,,False,True
291,0 days 02:06:28.125000,NOR,4,96.381,44.0,2.0,,,0 days 00:00:28.545000,0 days 00:00:40.712000,0 days 00:00:27.124000,0 days 02:05:20.346000,0 days 02:06:01.058000,0 days 02:06:28.182000,290.0,262.0,254.0,,False,HARD,18.0,True,McLaren,0 days 02:04:51.744000,2025-10-05 13:13:26.207,1,3.0,False,,False,True
292,0 days 02:08:05.575000,NOR,4,97.45,45.0,2.0,,,0 days 00:00:28.543000,0 days 00:00:41.342000,0 days 00:00:27.565000,0 days 02:06:56.725000,0 days 02:07:38.067000,0 days 02:08:05.632000,273.0,264.0,253.0,283.0,False,HARD,19.0,True,McLaren,0 days 02:06:28.125000,2025-10-05 13:15:02.588,12,3.0,False,,False,True
293,0 days 02:09:42.587000,NOR,4,97.012,46.0,2.0,,,0 days 00:00:28.580000,0 days 00:00:40.948000,0 days 00:00:27.484000,0 days 02:08:34.212000,0 days 02:09:15.160000,0 days 02:09:42.644000,290.0,272.0,256.0,296.0,False,HARD,20.0,True,McLaren,0 days 02:08:05.575000,2025-10-05 13:16:40.038,1,3.0,False,,False,True
294,0 days 02:11:19.905000,NOR,4,97.318,47.0,2.0,,,0 days 00:00:28.408000,0 days 00:00:41.441000,0 days 00:00:27.469000,0 days 02:10:11.052000,0 days 02:10:52.493000,0 days 02:11:19.962000,307.0,273.0,255.0,298.0,False,HARD,21.0,True,McLaren,0 days 02:09:42.587000,2025-10-05 13:18:17.050,1,3.0,False,,False,True
295,0 days 02:12:57.281000,NOR,4,97.376,48.0,2.0,,,0 days 00:00:28.726000,0 days 00:00:41.288000,0 days 00:00:27.362000,0 days 02:11:48.688000,0 days 02:12:29.976000,0 days 02:12:57.338000,,276.0,254.0,301.0,False,HARD,22.0,True,McLaren,0 days 02:11:19.905000,2025-10-05 13:19:54.368,1,3.0,False,,False,True
296,0 days 02:14:33.531000,NOR,4,96.25,49.0,2.0,,,0 days 00:00:28.596000,0 days 00:00:40.803000,0 days 00:00:26.851000,0 days 02:13:25.934000,0 days 02:14:06.737000,0 days 02:14:33.588000,308.0,271.0,257.0,296.0,False,HARD,23.0,True,McLaren,0 days 02:12:57.281000,2025-10-05 13:21:31.744,1,3.0,False,,False,True
297,0 days 02:16:09.489000,NOR,4,95.958,50.0,2.0,,,0 days 00:00:28.226000,0 days 00:00:40.807000,0 days 00:00:26.925000,0 days 02:15:01.814000,0 days 02:15:42.621000,0 days 02:16:09.546000,309.0,272.0,256.0,297.0,False,HARD,24.0,True,McLaren,0 days 02:14:33.531000,2025-10-05 13:23:07.994,1,3.0,False,,False,True
298,0 days 02:17:45.764000,NOR,4,96.275,51.0,2.0,,,0 days 00:00:28.294000,0 days 00:00:40.807000,0 days 00:00:27.174000,0 days 02:16:37.840000,0 days 02:17:18.647000,0 days 02:17:45.821000,304.0,274.0,255.0,301.0,False,HARD,25.0,True,McLaren,0 days 02:16:09.489000,2025-10-05 13:24:43.952,1,3.0,False,,False,True
299,0 days 02:19:22.454000,NOR,4,96.69,52.0,2.0,,,0 days 00:00:28.466000,0 days 00:00:41.079000,0 days 00:00:27.145000,0 days 02:18:14.287000,0 days 02:18:55.366000,0 days 02:19:22.511000,306.0,274.0,255.0,298.0,False,HARD,26.0,True,McLaren,0 days 02:17:45.764000,2025-10-05 13:26:20.227,1,3.0,False,,False,True
300,0 days 02:21:00.268000,NOR,4,97.814,53.0,2.0,,,0 days 00:00:28.229000,0 days 00:00:42.161000,0 days 00:00:27.424000,0 days 02:19:50.740000,0 days 02:20:32.901000,0 days 02:21:00.325000,312.0,273.0,246.0,297.0,False,HARD,27.0,True,McLaren,0 days 02:19:22.454000,2025-10-05 13:27:56.917,1,3.0,False,,False,True
301,0 days 02:22:36.938000,NOR,4,96.67,54.0,2.0,,,0 days 00:00:28.424000,0 days 00:00:41.126000,0 days 00:00:27.120000,0 days 02:21:28.749000,0 days 02:22:09.875000,0 days 02:22:36.995000,308.0,272.0,256.0,299.0,False,HARD,28.0,True,McLaren,0 days 02:21:00.268000,2025-10-05 13:29:34.731,1,3.0,False,,False,True
302,0 days 02:24:13.328000,NOR,4,96.39,55.0,2.0,,,0 days 00:00:28.502000,0 days 00:00:40.884000,0 days 00:00:27.004000,0 days 02:23:05.497000,0 days 02:23:46.381000,0 days 02:24:13.385000,287.0,263.0,255.0,296.0,False,HARD,29.0,True,McLaren,0 days 02:22:36.938000,2025-10-05 13:31:11.401,1,3.0,True,TRACK LIMITS AT TURN 2 LAP 55 ,False,True
303,0 days 02:25:49.652000,NOR,4,96.324,56.0,2.0,,,0 days 00:00:28.551000,0 days 00:00:40.825000,0 days 00:00:26.948000,0 days 02:24:41.936000,0 days 02:25:22.761000,0 days 02:25:49.709000,289.0,274.0,257.0,284.0,False,HARD,30.0,True,McLaren,0 days 02:24:13.328000,2025-10-05 13:32:47.791,1,3.0,False,,False,True
304,0 days 02:27:25.767000,NOR,4,96.115,57.0,2.0,,,0 days 00:00:28.264000,0 days 00:00:40.986000,0 days 00:00:26.865000,0 days 02:26:17.973000,0 days 02:26:58.959000,0 days 02:27:25.824000,306.0,273.0,257.0,299.0,False,HARD,31.0,True,McLaren,0 days 02:25:49.652000,2025-10-05 13:34:24.115,1,3.0,False,,False,True
305,0 days 02:29:01.978000,NOR,4,96.211,58.0,2.0,,,0 days 00:00:28.208000,0 days 00:00:40.926000,0 days 00:00:27.077000,0 days 02:27:54.032000,0 days 02:28:34.958000,0 days 02:29:02.035000,,272.0,256.0,,False,HARD,32.0,True,McLaren,0 days 02:27:25.767000,2025-10-05 13:36:00.230,1,3.0,False,,False,True
306,0 days 02:30:37.797000,NOR,4,95.819,59.0,2.0,,,0 days 00:00:28.300000,0 days 00:00:40.740000,0 days 00:00:26.779000,0 days 02:29:30.335000,0 days 02:30:11.075000,0 days 02:30:37.854000,308.0,273.0,257.0,297.0,False,HARD,33.0,True,McLaren,0 days 02:29:01.978000,2025-10-05 13:37:36.441,1,3.0,False,,False,True
307,0 days 02:32:14.029000,NOR,4,96.232,60.0,2.0,,,0 days 00:00:28.248000,0 days 00:00:41.128000,0 days 00:00:26.856000,0 days 02:31:06.102000,0 days 02:31:47.230000,0 days 02:32:14.086000,307.0,273.0,259.0,298.0,False,HARD,34.0,True,McLaren,0 days 02:30:37.797000,2025-10-05 13:39:12.260,1,3.0,False,,False,True
308,0 days 02:33:50.151000,NOR,4,96.122,61.0,2.0,,,0 days 00:00:28.223000,0 days 00:00:40.832000,0 days 00:00:27.067000,0 days 02:32:42.309000,0 days 02:33:23.141000,0 days 02:33:50.208000,306.0,272.0,255.0,299.0,False,HARD,35.0,True,McLaren,0 days 02:32:14.029000,2025-10-05 13:40:48.492,1,3.0,False,,False,True
309,0 days 02:35:26.401000,NOR,4,96.25,62.0,2.0,,,0 days 00:00:28.277000,0 days 00:00:40.889000,0 days 00:00:27.084000,0 days 02:34:18.485000,0 days 02:34:59.374000,0 days 02:35:26.458000,309.0,275.0,252.0,297.0,False,HARD,36.0,True,McLaren,0 days 02:33:50.151000,2025-10-05 13:42:24.614,1,3.0,False,,False,True
310,0 days 00:56:46.571000,HAM,44,,1.0,1.0,,,,0 days 00:00:44.820000,0 days 00:00:28.864000,,0 days 00:56:17.882000,0 days 00:56:46.739000,300.0,258.0,241.0,208.0,False,MEDIUM,1.0,True,Ferrari,0 days 00:54:57.735000,2025-10-05 12:03:32.198,1,7.0,False,,False,False
311,0 days 00:58:27.921000,HAM,44,101.35,2.0,1.0,,,0 days 00:00:29.805000,0 days 00:00:43.304000,0 days 00:00:28.241000,0 days 00:57:16.448000,0 days 00:57:59.752000,0 days 00:58:27.993000,284.0,265.0,246.0,276.0,True,MEDIUM,2.0,True,Ferrari,0 days 00:56:46.571000,2025-10-05 12:05:21.034,1,7.0,False,,False,True
312,0 days 01:00:07.240000,HAM,44,99.319,3.0,1.0,,,0 days 00:00:29.278000,0 days 00:00:42.303000,0 days 00:00:27.738000,0 days 00:58:57.271000,0 days 00:59:39.574000,0 days 01:00:07.312000,300.0,260.0,249.0,292.0,True,MEDIUM,3.0,True,Ferrari,0 days 00:58:27.921000,2025-10-05 12:07:02.384,1,7.0,False,,False,True
313,0 days 01:01:45.930000,HAM,44,98.69,4.0,1.0,,,0 days 00:00:28.949000,0 days 00:00:41.952000,0 days 00:00:27.789000,0 days 01:00:36.261000,0 days 01:01:18.213000,0 days 01:01:46.002000,296.0,259.0,248.0,286.0,True,MEDIUM,4.0,True,Ferrari,0 days 01:00:07.240000,2025-10-05 12:08:41.703,1,7.0,False,,False,True
314,0 days 01:03:23.715000,HAM,44,97.785,5.0,1.0,,,0 days 00:00:28.962000,0 days 00:00:41.260000,0 days 00:00:27.563000,0 days 01:02:14.964000,0 days 01:02:56.224000,0 days 01:03:23.787000,291.0,263.0,249.0,282.0,True,MEDIUM,5.0,True,Ferrari,0 days 01:01:45.930000,2025-10-05 12:10:20.393,1,7.0,False,,False,True
315,0 days 01:05:01.551000,HAM,44,97.836,6.0,1.0,,,0 days 00:00:29.010000,0 days 00:00:41.331000,0 days 00:00:27.495000,0 days 01:03:52.797000,0 days 01:04:34.128000,0 days 01:05:01.623000,,260.0,249.0,283.0,False,MEDIUM,6.0,True,Ferrari,0 days 01:03:23.715000,2025-10-05 12:11:58.178,1,7.0,False,,False,True
316,0 days 01:06:39.308000,HAM,44,97.757,7.0,1.0,,,0 days 00:00:28.801000,0 days 00:00:41.256000,0 days 00:00:27.700000,0 days 01:05:30.424000,0 days 01:06:11.680000,0 days 01:06:39.380000,297.0,271.0,248.0,287.0,True,MEDIUM,7.0,True,Ferrari,0 days 01:05:01.551000,2025-10-05 12:13:36.014,12,7.0,False,,False,True
317,0 days 01:08:17.207000,HAM,44,97.899,8.0,1.0,,,0 days 00:00:28.997000,0 days 00:00:41.307000,0 days 00:00:27.595000,0 days 01:07:08.377000,0 days 01:07:49.684000,0 days 01:08:17.279000,287.0,251.0,249.0,280.0,False,MEDIUM,8.0,True,Ferrari,0 days 01:06:39.308000,2025-10-05 12:15:13.771,1,7.0,False,,False,True
318,0 days 01:09:55.003000,HAM,44,97.796,9.0,1.0,,,0 days 00:00:28.996000,0 days 00:00:41.269000,0 days 00:00:27.531000,0 days 01:08:46.275000,0 days 01:09:27.544000,0 days 01:09:55.075000,291.0,258.0,248.0,278.0,False,MEDIUM,9.0,True,Ferrari,0 days 01:08:17.207000,2025-10-05 12:16:51.670,1,7.0,False,,False,True
319,0 days 01:11:32.746000,HAM,44,97.743,10.0,1.0,,,0 days 00:00:28.969000,0 days 00:00:41.311000,0 days 00:00:27.463000,0 days 01:10:24.044000,0 days 01:11:05.355000,0 days 01:11:32.818000,295.0,263.0,249.0,285.0,True,MEDIUM,10.0,True,Ferrari,0 days 01:09:55.003000,2025-10-05 12:18:29.466,1,7.0,False,,False,True
320,0 days 01:13:10.207000,HAM,44,97.461,11.0,1.0,,,0 days 00:00:28.918000,0 days 00:00:41.169000,0 days 00:00:27.374000,0 days 01:12:01.736000,0 days 01:12:42.905000,0 days 01:13:10.279000,294.0,261.0,250.0,284.0,True,MEDIUM,11.0,True,Ferrari,0 days 01:11:32.746000,2025-10-05 12:20:07.209,1,7.0,False,,False,True
321,0 days 01:14:47.516000,HAM,44,97.309,12.0,1.0,,,0 days 00:00:28.619000,0 days 00:00:41.221000,0 days 00:00:27.469000,0 days 01:13:38.898000,0 days 01:14:20.119000,0 days 01:14:47.588000,303.0,269.0,249.0,293.0,True,MEDIUM,12.0,True,Ferrari,0 days 01:13:10.207000,2025-10-05 12:21:44.670,1,7.0,False,,False,True
322,0 days 01:16:25.864000,HAM,44,98.348,13.0,1.0,,,0 days 00:00:29.011000,0 days 00:00:41.747000,0 days 00:00:27.590000,0 days 01:15:16.599000,0 days 01:15:58.346000,0 days 01:16:25.936000,290.0,261.0,248.0,291.0,False,MEDIUM,13.0,True,Ferrari,0 days 01:14:47.516000,2025-10-05 12:23:21.979,1,7.0,False,,False,True
323,0 days 01:18:03.513000,HAM,44,97.649,14.0,1.0,,,0 days 00:00:28.943000,0 days 00:00:41.266000,0 days 00:00:27.440000,0 days 01:16:54.879000,0 days 01:17:36.145000,0 days 01:18:03.585000,293.0,264.0,249.0,286.0,False,MEDIUM,14.0,True,Ferrari,0 days 01:16:25.864000,2025-10-05 12:25:00.327,1,7.0,False,,False,True
324,0 days 01:19:41.326000,HAM,44,97.813,15.0,1.0,,,0 days 00:00:28.923000,0 days 00:00:41.419000,0 days 00:00:27.471000,0 days 01:18:32.508000,0 days 01:19:13.927000,0 days 01:19:41.398000,295.0,262.0,248.0,,False,MEDIUM,15.0,True,Ferrari,0 days 01:18:03.513000,2025-10-05 12:26:37.976,1,7.0,False,,False,True
325,0 days 01:21:19.367000,HAM,44,98.041,16.0,1.0,,,0 days 00:00:29.061000,0 days 00:00:41.478000,0 days 00:00:27.502000,0 days 01:20:10.459000,0 days 01:20:51.937000,0 days 01:21:19.439000,291.0,262.0,248.0,285.0,False,MEDIUM,16.0,True,Ferrari,0 days 01:19:41.326000,2025-10-05 12:28:15.789,1,7.0,False,,False,True
326,0 days 01:22:56.864000,HAM,44,97.497,17.0,1.0,,,0 days 00:00:28.937000,0 days 00:00:41.149000,0 days 00:00:27.411000,0 days 01:21:48.376000,0 days 01:22:29.525000,0 days 01:22:56.936000,293.0,262.0,250.0,,False,MEDIUM,17.0,True,Ferrari,0 days 01:21:19.367000,2025-10-05 12:29:53.830,1,7.0,False,,False,True
327,0 days 01:24:34.535000,HAM,44,97.671,18.0,1.0,,,0 days 00:00:28.920000,0 days 00:00:41.371000,0 days 00:00:27.380000,0 days 01:23:25.856000,0 days 01:24:07.227000,0 days 01:24:34.607000,294.0,262.0,250.0,283.0,False,MEDIUM,18.0,True,Ferrari,0 days 01:22:56.864000,2025-10-05 12:31:31.327,1,7.0,False,,False,True
328,0 days 01:26:12.130000,HAM,44,97.595,19.0,1.0,,,0 days 00:00:28.903000,0 days 00:00:41.224000,0 days 00:00:27.468000,0 days 01:25:03.510000,0 days 01:25:44.734000,0 days 01:26:12.202000,297.0,264.0,249.0,286.0,False,MEDIUM,19.0,True,Ferrari,0 days 01:24:34.535000,2025-10-05 12:33:08.998,1,7.0,False,,False,True
329,0 days 01:27:49.901000,HAM,44,97.771,20.0,1.0,,,0 days 00:00:29.046000,0 days 00:00:41.250000,0 days 00:00:27.475000,0 days 01:26:41.248000,0 days 01:27:22.498000,0 days 01:27:49.973000,295.0,263.0,248.0,285.0,False,MEDIUM,20.0,True,Ferrari,0 days 01:26:12.130000,2025-10-05 12:34:46.593,1,6.0,False,,False,True
330,0 days 01:29:27.940000,HAM,44,98.039,21.0,1.0,,,0 days 00:00:29.002000,0 days 00:00:41.498000,0 days 00:00:27.539000,0 days 01:28:18.975000,0 days 01:29:00.473000,0 days 01:29:28.012000,297.0,263.0,248.0,287.0,False,MEDIUM,21.0,True,Ferrari,0 days 01:27:49.901000,2025-10-05 12:36:24.364,1,5.0,False,,False,True
331,0 days 01:31:06.200000,HAM,44,98.26,22.0,1.0,,,0 days 00:00:28.987000,0 days 00:00:41.656000,0 days 00:00:27.617000,0 days 01:29:56.999000,0 days 01:30:38.655000,0 days 01:31:06.272000,295.0,263.0,249.0,,False,MEDIUM,22.0,True,Ferrari,0 days 01:29:27.940000,2025-10-05 12:38:02.403,1,5.0,False,,False,True
332,0 days 01:32:44.084000,HAM,44,97.884,23.0,1.0,,,0 days 00:00:28.992000,0 days 00:00:41.420000,0 days 00:00:27.472000,0 days 01:31:35.264000,0 days 01:32:16.684000,0 days 01:32:44.156000,,263.0,249.0,,False,MEDIUM,23.0,True,Ferrari,0 days 01:31:06.200000,2025-10-05 12:39:40.663,1,5.0,False,,False,True
333,0 days 01:34:27.643000,HAM,44,103.559,24.0,1.0,,0 days 01:34:21.905000,0 days 00:00:28.935000,0 days 00:00:41.460000,0 days 00:00:33.164000,0 days 01:33:13.091000,0 days 01:33:54.551000,0 days 01:34:27.715000,294.0,264.0,,,False,MEDIUM,24.0,True,Ferrari,0 days 01:32:44.084000,2025-10-05 12:41:18.547,1,6.0,False,,False,False
334,0 days 01:36:22.301000,HAM,44,114.658,25.0,2.0,0 days 01:34:46.623000,,0 days 00:00:46.473000,0 days 00:00:40.943000,0 days 00:00:27.242000,0 days 01:35:14.188000,0 days 01:35:55.131000,0 days 01:36:22.373000,291.0,263.0,250.0,,False,HARD,1.0,True,Ferrari,0 days 01:34:27.643000,2025-10-05 12:43:02.106,1,8.0,False,,False,False
335,0 days 01:37:59.108000,HAM,44,96.807,26.0,2.0,,,0 days 00:00:28.668000,0 days 00:00:40.875000,0 days 00:00:27.264000,0 days 01:36:51.041000,0 days 01:37:31.916000,0 days 01:37:59.180000,293.0,263.0,251.0,284.0,True,HARD,2.0,True,Ferrari,0 days 01:36:22.301000,2025-10-05 12:44:56.764,1,8.0,False,,False,True
336,0 days 01:39:35.568000,HAM,44,96.46,27.0,2.0,,,0 days 00:00:28.791000,0 days 00:00:40.584000,0 days 00:00:27.085000,0 days 01:38:27.971000,0 days 01:39:08.555000,0 days 01:39:35.640000,290.0,262.0,251.0,282.0,True,HARD,3.0,True,Ferrari,0 days 01:37:59.108000,2025-10-05 12:46:33.571,1,8.0,False,,False,True
337,0 days 01:41:11.700000,HAM,44,96.132,28.0,2.0,,,0 days 00:00:28.601000,0 days 00:00:40.565000,0 days 00:00:26.966000,0 days 01:40:04.241000,0 days 01:40:44.806000,0 days 01:41:11.772000,294.0,265.0,252.0,286.0,True,HARD,4.0,True,Ferrari,0 days 01:39:35.568000,2025-10-05 12:48:10.031,1,7.0,False,,False,True
338,0 days 01:42:47.833000,HAM,44,96.133,29.0,2.0,,,0 days 00:00:28.636000,0 days 00:00:40.452000,0 days 00:00:27.045000,0 days 01:41:40.408000,0 days 01:42:20.860000,0 days 01:42:47.905000,293.0,262.0,252.0,285.0,False,HARD,5.0,True,Ferrari,0 days 01:41:11.700000,2025-10-05 12:49:46.163,1,7.0,False,,False,True
339,0 days 01:44:24.044000,HAM,44,96.211,30.0,2.0,,,0 days 00:00:28.627000,0 days 00:00:40.585000,0 days 00:00:26.999000,0 days 01:43:16.532000,0 days 01:43:57.117000,0 days 01:44:24.116000,294.0,264.0,252.0,287.0,False,HARD,6.0,True,Ferrari,0 days 01:42:47.833000,2025-10-05 12:51:22.296,1,7.0,False,,False,True
340,0 days 01:46:00.292000,HAM,44,96.248,31.0,2.0,,,0 days 00:00:28.596000,0 days 00:00:40.627000,0 days 00:00:27.025000,0 days 01:44:52.712000,0 days 01:45:33.339000,0 days 01:46:00.364000,289.0,263.0,252.0,,False,HARD,7.0,True,Ferrari,0 days 01:44:24.044000,2025-10-05 12:52:58.507,1,7.0,False,,False,True
