,Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate
62,0 days 02:28:26.605000,VER,1,77.608,63.0,5.0,,,0 days 00:00:22.882000,0 days 00:00:31.341000,0 days 00:00:23.385000,0 days 02:27:31.875000,0 days 02:28:03.216000,0 days 02:28:26.601000,,283.0,290.0,,False,HARD,8.0,True,Red Bull Racing,0 days 02:27:08.997000,2025-06-01 14:31:13.195,1,4.0,False,,False,True
63,0 days 02:29:46.665000,VER,1,80.06,64.0,5.0,,,0 days 00:00:22.740000,0 days 00:00:32.759000,0 days 00:00:24.561000,0 days 02:28:49.341000,0 days 02:29:22.100000,0 days 02:29:46.661000,279.0,264.0,291.0,314.0,False,HARD,9.0,True,Red Bull Racing,0 days 02:28:26.605000,2025-06-01 14:32:30.803,1,5.0,False,,False,True
64,0 days 02:31:04.787000,VER,1,78.122,65.0,5.0,,,0 days 00:00:22.835000,0 days 00:00:31.771000,0 days 00:00:23.516000,0 days 02:30:09.496000,0 days 02:30:41.267000,0 days 02:31:04.783000,280.0,292.0,293.0,337.0,False,HARD,10.0,True,Red Bull Racing,0 days 02:29:46.665000,2025-06-01 14:33:50.863,1,5.0,False,,False,True
65,0 days 02:32:22.868000,VER,1,78.081,66.0,5.0,,,0 days 00:00:22.562000,0 days 00:00:31.942000,0 days 00:00:23.577000,0 days 02:31:27.345000,0 days 02:31:59.287000,0 days 02:32:22.864000,278.0,295.0,290.0,336.0,False,HARD,11.0,True,Red Bull Racing,0 days 02:31:04.787000,2025-06-01 14:35:08.985,1,5.0,False,,False,True
252,0 days 01:00:39.942000,LEC,16,,1.0,1.0,,,,0 days 00:00:33.173000,0 days 00:00:24.382000,,0 days 01:00:15.584000,0 days 01:00:40.576000,251.0,266.0,281.0,291.0,False,SOFT,2.0,False,Ferrari,0 days 00:59:13.393000,2025-06-01 13:03:17.591,1,5.0,False,,False,False
253,0 days 01:02:01.363000,LEC,16,81.421,2.0,1.0,,,0 days 00:00:24.415000,0 days 00:00:32.960000,0 days 00:00:24.046000,0 days 01:01:04.381000,0 days 01:01:37.341000,0 days 01:02:01.387000,257.0,278.0,279.0,307.0,True,SOFT,3.0,False,Ferrari,0 days 01:00:39.942000,2025-06-01 13:04:44.140,1,5.0,False,,False,True
254,0 days 01:03:22.172000,LEC,16,80.809,3.0,1.0,,,0 days 00:00:24.264000,0 days 00:00:32.473000,0 days 00:00:24.072000,0 days 01:02:25.651000,0 days 01:02:58.124000,0 days 01:03:22.196000,266.0,280.0,280.0,309.0,True,SOFT,4.0,False,Ferrari,0 days 01:02:01.363000,2025-06-01 13:06:05.561,1,5.0,False,,False,True
255,0 days 01:04:42.897000,LEC,16,80.725,4.0,1.0,,,0 days 00:00:23.886000,0 days 00:00:32.381000,0 days 00:00:24.458000,0 days 01:03:46.082000,0 days 01:04:18.463000,0 days 01:04:42.921000,267.0,278.0,280.0,308.0,True,SOFT,5.0,False,Ferrari,0 days 01:03:22.172000,2025-06-01 13:07:26.370,1,5.0,False,,False,True
256,0 days 01:06:03.647000,LEC,16,80.75,5.0,1.0,,,0 days 00:00:23.909000,0 days 00:00:32.475000,0 days 00:00:24.366000,0 days 01:05:06.830000,0 days 01:05:39.305000,0 days 01:06:03.671000,259.0,284.0,283.0,311.0,False,SOFT,6.0,False,Ferrari,0 days 01:04:42.897000,2025-06-01 13:08:47.095,1,5.0,False,,False,True
257,0 days 01:07:25.015000,LEC,16,81.368,6.0,1.0,,,0 days 00:00:23.784000,0 days 00:00:32.764000,0 days 00:00:24.820000,0 days 01:06:27.455000,0 days 01:07:00.219000,0 days 01:07:25.039000,257.0,254.0,283.0,329.0,False,SOFT,7.0,False,Ferrari,0 days 01:06:03.647000,2025-06-01 13:10:07.845,1,5.0,False,,False,True
